profile,timestamp,http_status,duration_ms,error_type,message
spike,2026-09-10T10:48:43+07:00,500,1228.892,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1697.616,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1308.308,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1242.727,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1060.416,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1060.661,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1224.537,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1201.792,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1240.054,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:43+07:00,500,1194.928,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1027.929,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1259.099,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1017.454,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1037.956,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1220.615,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1058.778,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1267.072,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1116.156,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1239.173,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1073.568,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,958.06,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1273.257,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1055.62,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1027.358,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1064.018,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1056.494,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:44+07:00,500,1068.903,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1323.648,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1343.259,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1235.24,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1192.139,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1164.472,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1181.717,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1049.599,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1201.682,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1049.719,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1198.005,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1232.127,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1048.498,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1122.105,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1133.406,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1092.827,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1077.813,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1023.033,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1073.45,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1007.732,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,976.384,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1132.337,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1039.966,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,957.868,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,1051.32,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,914.633,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,841.887,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,922.954,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,863.585,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:45+07:00,500,980.979,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1019.706,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,974.463,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1287.87,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1092.767,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1017.473,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1092.957,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,967.965,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1023.342,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,900.452,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,935.157,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1081.301,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,976.635,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,875.064,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1012.225,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,906.574,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,795.134,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1084.704,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:46+07:00,500,1039.586,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1076.055,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,875.121,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1035.159,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1157.418,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1079.781,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1107.111,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,955.255,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,819.373,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,825.334,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1032.327,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,927.995,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1044.268,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,985.087,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,994.199,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1046.35,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1170.669,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,984.83,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,994.463,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1040.284,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,943.191,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1173.763,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1052.126,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1243.568,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1001.945,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:47+07:00,500,1250.487,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1142.352,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1067.034,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1186.048,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1175.137,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1215.561,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1056.083,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1226.051,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1108.808,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1085.36,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1167.169,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1044.296,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1145.752,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1161.17,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,993.338,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1212.094,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:48+07:00,500,1126.023,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1189.421,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1189.513,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1194.14,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1377.986,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1367.712,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1281.965,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1413.114,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1373.273,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1080.094,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1048.033,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1188.4,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,931.827,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,924.727,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1105.901,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,932.55,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1099.676,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,959.312,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1153.978,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1087.413,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,963.661,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1236.909,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1097.285,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,938.756,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1031.574,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1247.019,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,697.018,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:49+07:00,500,1053.102,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,827.364,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1007.971,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1005.948,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1006.663,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1007.585,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1007.153,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1053.31,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1023.549,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1020.842,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1031.418,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,900.255,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,984.066,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,988.607,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1034.485,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,934.612,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1026.359,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1052.832,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1087.403,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,951.26,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,1106.358,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:50+07:00,500,995.42,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,947.525,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1013.647,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,937.185,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1257.93,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,982.404,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1257.467,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1050.446,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1230.886,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1007.525,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1355.086,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1175.61,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1245.573,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1009.038,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1049.688,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1091.069,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1139.064,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1063.705,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1151.196,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,994.109,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1113.903,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,995.761,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,995.77,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1122.947,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1002.195,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1079.643,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1059.489,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1178.256,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:51+07:00,500,1101.414,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1058.643,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1134.178,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1249.602,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1122.136,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1110.897,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,999.797,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1078.562,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1100.663,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,966.641,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1050.047,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,975.864,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1184.41,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1096.969,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1103.273,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1089.06,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1205.182,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1235.963,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:52+07:00,500,1014.045,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1350.197,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1196.77,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1056.411,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1081.721,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1454.872,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1245.18,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1220.052,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1283.666,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1049.497,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1307.946,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1205.883,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1280.601,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1063.692,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1166.217,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,981.812,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1209.036,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:53+07:00,500,1213.696,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1099.109,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1099.224,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1017.125,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1172.663,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,898.478,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1200.775,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1024.466,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,957.243,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1194.791,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,857.24,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1033.325,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,873.15,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,946.602,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1005.223,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,955.902,PDOException,SQLSTATE[08004] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,864.065,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1017.996,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,857.851,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,870.737,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1021.008,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1041.491,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,971.853,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,976.716,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:54+07:00,500,1113.111,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,985.882,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1267.105,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1515.583,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1526.173,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1288.072,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1288.193,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1534.942,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1517.818,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1410.289,PDOException,SQLSTATE[HY000] [1040] Too many connections
spike,2026-09-10T10:48:55+07:00,500,1501.41,PDOException,SQLSTATE[HY000] [1040] Too many connections
